url,title,asin,price,brand,product_details,breadcrumbs,images_list,Outer Material,Inner Material,Sole,Closure,Heel Height,Heel Type,Shoe Width
https://www.amazon.co.uk/dp/B07MWM3KFC,Ganter Women's Gabby-g Sneaker,B07MWM3KFC,£113.58 - £122.88,Ganter,"Package Dimensions: 
31.8 x 17.6 x 11.4 cm; 800 Grams


Date First Available: 
19 Jan. 2019


Manufacturer: 
Ganter


ASIN: 
B07MWM3KFC


Item model number: 
8-203012-54000


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31iEpxdtaML.jpg, https://m.media-amazon.com/images/I/41x0MnbCQ+L.jpg, https://m.media-amazon.com/images/I/41na9HR+mbL.jpg, https://m.media-amazon.com/images/I/31kl2vaKT+L.jpg, https://m.media-amazon.com/images/I/31av9vwcsvL.jpg, https://m.media-amazon.com/images/I/31O9jVBUhVL.jpg, https://m.media-amazon.com/images/I/31FZHaidUEL.jpg",Leather,Leather,Rubber,Lace-Up,1.5 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B07MYBB6GP,Merrell Men's Ashford Classic Leisure and Hiking Shoes,B07MYBB6GP,£64.95 - £232.95,Visit the Merrell Store,"Is Discontinued By Manufacturer: 
No


Package Dimensions: 
35.05 x 23.11 x 12.19 cm; 939 Grams


Date First Available: 
9 Aug. 2019


Manufacturer: 
Merrell


ASIN: 
B07MY9QBDK


Item model number: 
J11081


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Trekking & Hiking Footwear']","https://m.media-amazon.com/images/I/41bieUiZ9XL.jpg, https://m.media-amazon.com/images/I/41pOx1K71ML.jpg, https://m.media-amazon.com/images/I/41bw4fKFaXL.jpg, https://m.media-amazon.com/images/I/31cvYFiNN7L.jpg, https://m.media-amazon.com/images/I/31j9ydhgl2L.jpg, https://m.media-amazon.com/images/I/415cdUZ80rL.jpg, https://m.media-amazon.com/images/I/41LCDZrNUSL.jpg",Synthetic,Manmade,Synthetic,Lace-Up,1 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B082QQCYSD,PPXID Women's Oxford Brogues Lace Up Shoes Trainers with Wedge Heel,B082QQCYSD,£32.71 - £37.42,PPXID,"Product Dimensions: 
22.5 x 5 x 4 cm; 560 Grams


Date First Available: 
21 Sept. 2020


ASIN: 
B0863P4MNC


Item model number: 
DST1009-3335


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Flat Shoes', 'Oxford & Derby Shoes']","https://m.media-amazon.com/images/I/41Ap3SjcmaL.jpg, https://m.media-amazon.com/images/I/51BGYEHXhaL.jpg, https://m.media-amazon.com/images/I/51TfzvZENqL.jpg, https://m.media-amazon.com/images/I/510TnAS9WkL.jpg, https://m.media-amazon.com/images/I/416ENhMnB9L.jpg, https://m.media-amazon.com/images/I/416rbODHu4L.jpg, https://m.media-amazon.com/images/I/41UXaULrA1L.jpg",Synthetic,Manmade,Rubber,Lace-Up,4.5 centimetres,Wedge,Schmal
https://www.amazon.co.uk/dp/B07S44SYJ9,Sioux Men's Almidio 700 XL Derbys,B07S44SYJ9,£56.20 - £115.15,Sioux,"Package Dimensions: 
35.2 x 19.8 x 13.2 cm; 1.36 Kilograms


Date First Available: 
12 Mar. 2020


Manufacturer: 
Sioux


ASIN: 
B07S44SYJ9


Item model number: 
36840


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Lace-ups']","https://m.media-amazon.com/images/I/41cNRwU9A3L.jpg, https://m.media-amazon.com/images/I/41nQ7FJsItL.jpg, https://m.media-amazon.com/images/I/412K2vUx0ML.jpg, https://m.media-amazon.com/images/I/31a+EgEZ7eL.jpg, https://m.media-amazon.com/images/I/41SY28VE8FL.jpg, https://m.media-amazon.com/images/I/31cZ70kHMVL.jpg, https://m.media-amazon.com/images/I/31HCbvoF86L.jpg",Leather,Textile,Rubber,Lace-Up,1 centimetres,Wedge,Wide
https://www.amazon.co.uk/dp/B08L3KY1QC,"Flyflot Men's 882223 Mule, Anthracite Blue, 8 UK",B08L3KY1QC,£25.46,Flyflot,"Package Dimensions: 
33 x 18.7 x 11.6 cm; 660 Grams


Date First Available: 
12 Oct. 2020


Manufacturer: 
FLY FLOT


ASIN: 
B08L3KY1QC


Item model number: 
882223


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Slippers']",https://m.media-amazon.com/images/I/417iLNephpL.jpg,Synthetic,Felt,Polyurethane,Buckle,3 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B07V7XRP97,Asifn Men's Moccasins Penny Loafers Slip-on Casual Driving Boat Formal Business Dress Comfortable Walking Shoes,B07V7XRP97,£18.88 - £47.88,Visit the Asifn Store,"Is Discontinued By Manufacturer: 
No


Package Dimensions: 
28 x 12 x 2.2 cm; 360 Grams


Date First Available: 
12 July 2019


ASIN: 
B07V6WX9VR


Item model number: 
30012


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Loafers & Moccasins']","https://m.media-amazon.com/images/I/41AokweAsnL.jpg, https://m.media-amazon.com/images/I/516O4S708LL.jpg, https://m.media-amazon.com/images/I/51CELeRXx8L.jpg, https://m.media-amazon.com/images/I/415VcP5WqaL.jpg, https://m.media-amazon.com/images/I/41JXuQDYZ3L.jpg, https://m.media-amazon.com/images/I/51K7Dp76GtL.jpg, https://m.media-amazon.com/images/I/61V2WeN8S1L.jpg",Cloth,Cloth,Cloth,Pull On,2 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B08KZPPQS4,Black Hammer Mens Safety Boots Steel Toe Cap S3 SRC Work Shoes Ankle Leather 7700,B08KZPPQS4,£37.99,Black Hammer,"Package Dimensions: 
32 x 21.9 x 12.1 cm; 1.59 Kilograms


Date First Available: 
10 Oct. 2020


ASIN: 
B08KZQ2FNJ


Item model number: 
7700


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Work & Utility Footwear']","https://m.media-amazon.com/images/I/41AB6mvqdvL.jpg, https://m.media-amazon.com/images/I/61-X4+ewqsL.jpg, https://m.media-amazon.com/images/I/41041uLqfAL.jpg, https://m.media-amazon.com/images/I/41AB6mvqdvL.jpg, https://m.media-amazon.com/images/I/41NA6ggMn7L.jpg, https://m.media-amazon.com/images/I/415F1-iNrLL.jpg, https://m.media-amazon.com/images/I/61LB9S-6LxL.jpg",Leather,Mesh,Polyurethane,Lace-Up,4 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B087BRP3RF,Kentti Men Classic Natural Fabric Slip-on Espadrilles,B087BRP3RF,£19.99 - £38.54,Visit the Kentti Store,"Package Dimensions: 
34.4 x 13.8 x 4.6 cm; 480 Grams


Date First Available: 
12 May 2020


ASIN: 
B088GW39VP


Manufacturer reference: 
92013201097201


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Espadrilles']","https://m.media-amazon.com/images/I/51yIsX54KiL.jpg, https://m.media-amazon.com/images/I/411t6Zd4OTL.jpg, https://m.media-amazon.com/images/I/5125KuR8E1L.jpg, https://m.media-amazon.com/images/I/518lPppUGyL.jpg, https://m.media-amazon.com/images/I/419nHG+ByhL.jpg, https://m.media-amazon.com/images/I/41tSC8XailL.jpg, https://m.media-amazon.com/images/I/41985wK-uFL.jpg",Canvas,Textile,Rubber,Pull On,2 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B09437CVJM,Eisrumu Mens Outdoor Hiking Sandal Sports Sandal for Men Trail Walking Sandal With Closed Toe Summer Beach Shoes Unisex,B09437CVJM,£26.89 - £36.67,Eisrumu,"Package Dimensions: 
36.79 x 22.7 x 9.5 cm; 610 Grams


Date First Available: 
6 May 2021


Manufacturer: 
Eirsumu


ASIN: 
B0943FP1VV


Item model number: 
2108


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Sports & Outdoor Sandals']","https://m.media-amazon.com/images/I/41HCz9KXyFS.jpg, https://m.media-amazon.com/images/I/41VZPnoKKsS.jpg, https://m.media-amazon.com/images/I/51m01qWscQS.jpg, https://m.media-amazon.com/images/I/51PZBPe0tkS.jpg, https://m.media-amazon.com/images/I/41pu7O02cxS.jpg, https://m.media-amazon.com/images/I/51HBgRtRN1S.jpg, https://m.media-amazon.com/images/I/51vfL7B+7FS.jpg",Synthetic,Synthetic,Rubber,Velcro,1.18 inches,Flat,Medium
https://www.amazon.co.uk/dp/B074KR5HF8,Minnetonka Girl's Evie Ankle Strap Sandals,B074KR5HF8,£85.47 - £89.57,Minnetonka,"Package Dimensions: 
25.91 x 15.49 x 10.16 cm; 140.61 Grams


Date First Available: 
4 Feb. 2018


Manufacturer: 
Minnetonka


ASIN: 
B074KR5HF8


Item model number: 
78011/MBD


Department: 
Girl's","['Shoes', ""Girls' Shoes"", 'Sandals']","https://m.media-amazon.com/images/I/51UGdbWsEKL.jpg, https://m.media-amazon.com/images/I/51qva8uq5AL.jpg, https://m.media-amazon.com/images/I/419jWHmcQVL.jpg",Fabric,Textile,Rubber,Hook & Loop,0.5 inches,Flat,Medium
https://www.amazon.co.uk/dp/B076X9TVGZ,Geox Girl's J Karly I Open Toe Sandals,B076X9TVGZ,£35.00 - £43.55,Visit the Geox Store,"Package Dimensions: 
23 x 14.2 x 9.2 cm; 260 Grams


Date First Available: 
8 Jan. 2018


Manufacturer: 
Geox


ASIN: 
B076X9TVGZ


Item model number: 
J8235I000NF


Department: 
Girl's","['Shoes', ""Girls' Shoes"", 'Sandals']","https://m.media-amazon.com/images/I/41WtX+fPpTL.jpg, https://m.media-amazon.com/images/I/51I2+SmKg8L.jpg, https://m.media-amazon.com/images/I/51-4HtlhN+L.jpg, https://m.media-amazon.com/images/I/41d2vJ7PBGL.jpg, https://m.media-amazon.com/images/I/41q+OHtEiiL.jpg, https://m.media-amazon.com/images/I/31gYJ8mRtUL.jpg, https://m.media-amazon.com/images/I/41Uyl09i9rL.jpg",Synthetic,Manmade,Ethylene Vinyl Acetate,Hook & Loop,1.5 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B07K4RV7SB,adidas Women's Falcon W Fitness Shoes,B07K4RV7SB,£59.15 - £249.95,Visit the adidas Store,"Is Discontinued By Manufacturer: 
No


Product Dimensions: 
1 x 1 x 1 cm; 560 Grams


Date First Available: 
29 Aug. 2008


Manufacturer: 
Adidas


ASIN: 
B07DP7JGV7


Item model number: 
B28129


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41C0bd50f8L.jpg, https://m.media-amazon.com/images/I/41rLJyBtgmL.jpg, https://m.media-amazon.com/images/I/41DLduZkYmL.jpg, https://m.media-amazon.com/images/I/41nw9xgn65L.jpg, https://m.media-amazon.com/images/I/41vjEBjAV-L.jpg, https://m.media-amazon.com/images/I/51JhGer-D3L.jpg, https://m.media-amazon.com/images/I/4162CpMF9EL.jpg",Rubber,Textile,Rubber,Lace-Up,10 millimetres,No Heel,Medium
https://www.amazon.co.uk/dp/B0843CHYYM,Camper Men's Pelotas Sneaker,B0843CHYYM,£46.41 - £85.00,Visit the Camper Store,"Package Dimensions: 
32.79 x 19.99 x 12.19 cm; 479 Grams


Date First Available: 
19 Mar. 2020


Manufacturer: 
Camper


ASIN: 
B0847FBP9B


Item model number: 
K100545-009


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31OWeYTtoPL.jpg, https://m.media-amazon.com/images/I/41Yr56UtZIL.jpg, https://m.media-amazon.com/images/I/41zNUDzLCcL.jpg, https://m.media-amazon.com/images/I/31ANF4QyK-L.jpg, https://m.media-amazon.com/images/I/31xHjK0YU5L.jpg, https://m.media-amazon.com/images/I/31eakvCneKL.jpg, https://m.media-amazon.com/images/I/316bQ2koN1L.jpg","Canvas, smooth_leather","Synthetic, canvas",Synthetic,Lace-Up,4 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B01M0D7LBK,Skechers Women 12615 Low-Top Trainers,B01M0D7LBK,£29.21 - £99.99,Visit the Skechers Store,"Is Discontinued By Manufacturer: 
No


Product Dimensions: 
33.02 x 17.78 x 10.16 cm; 172.37 Grams


Date First Available: 
19 April 2017


Manufacturer: 
Skechers


ASIN: 
B01M10NQCS


Item model number: 
12615


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41NM3PrFeQL.jpg, https://m.media-amazon.com/images/I/416GWUHzsgL.jpg, https://m.media-amazon.com/images/I/419WMYBExlL.jpg, https://m.media-amazon.com/images/I/311+0U3-DxL.jpg, https://m.media-amazon.com/images/I/31YTbr0rODL.jpg, https://m.media-amazon.com/images/I/31vR5Kh3bzL.jpg, https://m.media-amazon.com/images/I/31uY-kl6ACL.jpg",Fabric,Textile,Ethylene Vinyl Acetate,Lace-Up,0.75 inches,Flat,Medium
https://www.amazon.co.uk/dp/B07PVH8H74,ARA Women's ROM 1214435 Hi-Top Trainers,B07PVH8H74,£36.94 - £115.25,Visit the ara Store,"Is Discontinued By Manufacturer: 
No


Package Dimensions: 
31.8 x 24.6 x 11 cm; 800 Grams


Date First Available: 
22 Mar. 2019


Manufacturer: 
ara


ASIN: 
B07PVH8CTS


Item model number: 
1214435


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']",https://m.media-amazon.com/images/I/41pmMi-UJPL.jpg,Leather,Textile,Ethylene Vinyl Acetate,Lace-Up,1.2 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B08WWKLXGF,ARA Women's ROM Sneaker,B08WWKLXGF,£120.00,Visit the ara Store,"Date First Available: 
6 May 2021


Manufacturer: 
ara Shoes


ASIN: 
B094BV5P32


Item model number: 
1224455


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41XXpuHrWvL.jpg, https://m.media-amazon.com/images/I/41W71J0mvqL.jpg, https://m.media-amazon.com/images/I/41mDQMyKz7L.jpg, https://m.media-amazon.com/images/I/31uDw3P2jUL.jpg, https://m.media-amazon.com/images/I/31mPa8RpiTL.jpg, https://m.media-amazon.com/images/I/31zEWt4EY6L.jpg, https://m.media-amazon.com/images/I/41q5ir0tb7L.jpg",Smooth Leather,Textile,Thermoplastic Elastomers,Lace-Up,3 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B084XT6YJH,New Balance Men's Mmoryb2 Sneaker,B084XT6YJH,£212.18 - £279.81,Visit the New Balance Store,"Package Dimensions: 
33.53 x 21.08 x 13.72 cm; 726 Grams


Date First Available: 
18 Feb. 2020


Manufacturer: 
New Balance


ASIN: 
B084XT2X38


Item model number: 
MMORYB2


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']",https://m.media-amazon.com/images/I/41PQmzVTWFL.jpg,Synthetic,Synthetic,Polyurethane,Lace-Up,1 centimetres,No Heel,Medium
https://www.amazon.co.uk/dp/B07Z6WSCZV,find. Men’s Loafers,B07Z6WSCZV,£16.13 - £57.90,Visit the find. Store,"Package Dimensions: 
35.4 x 21.6 x 12.8 cm; 1.02 Kilograms


Date First Available: 
7 May 2019


Manufacturer: 
FIND


ASIN: 
B07J2DZXXZ


Item model number: 
ELLIOT


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Loafers & Moccasins']","https://m.media-amazon.com/images/I/31EjzDjfEsL.jpg, https://m.media-amazon.com/images/I/31xc5xxTkZL.jpg, https://m.media-amazon.com/images/I/41SMv4jZoQL.jpg, https://m.media-amazon.com/images/I/519o+ECcm5L.jpg, https://m.media-amazon.com/images/I/41x+PzvwPML.jpg",Leather,Unlined,Resin,Pull On,1 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B07148H9V8,PUMA Women's Gym Shoes,B07148H9V8,£28.59 - £142.48,Visit the PUMA Store,"Is Discontinued By Manufacturer: 
No


Product Dimensions: 
24.99 x 15.01 x 15.01 cm; 598.74 Grams


Date First Available: 
11 July 2017


Manufacturer: 
Puma


ASIN: 
B071Z525WG


Item model number: 
364083


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41CxrTmU6mL.jpg, https://m.media-amazon.com/images/I/412y7GOqn1L.jpg, https://m.media-amazon.com/images/I/41+TyHhr-4L.jpg, https://m.media-amazon.com/images/I/41cLr11+1VL.jpg, https://m.media-amazon.com/images/I/4194DiGsbJL.jpg, https://m.media-amazon.com/images/I/41gE-ccSBJL.jpg, https://m.media-amazon.com/images/I/31ZnCeLBRyL.jpg",Leather,Manmade,Rubber,Lace-Up,1 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B087YSV5KZ,ECCO Men's Soft 7 Sneaker,B087YSV5KZ,£64.39 - £118.78,Visit the ECCO Store,"Is Discontinued By Manufacturer: 
No


Package Dimensions: 
35.99 x 19.61 x 12.9 cm; 374.21 Grams


Date First Available: 
1 May 2020


Manufacturer: 
ECCO


ASIN: 
B087YSTH26


Item model number: 
47027402001


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31UMDljjexL.jpg, https://m.media-amazon.com/images/I/41uvgVr4ANL.jpg, https://m.media-amazon.com/images/I/31yK7CUIJLL.jpg, https://m.media-amazon.com/images/I/31B3R5mMHzL.jpg, https://m.media-amazon.com/images/I/310JHcK6RaL.jpg, https://m.media-amazon.com/images/I/31a1xH9mqfL.jpg, https://m.media-amazon.com/images/I/319HclWfl2L.jpg",Leather,Synthetic,Synthetic,Lace-Up,1 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B091JVJCT7,Gaatpot Unisex Kids Boys Girls Trainers Running Shoes Sneakers Sports Shoes Outdoor Indoor Walking Shoes,B091JVJCT7,£17.87 - £24.99,Gaatpot,"Package Dimensions: 
31.5 x 19.7 x 9.7 cm; 300 Grams


Date First Available: 
1 May 2021


ASIN: 
B091JVNV1W


Manufacturer reference: 
ERTONGXZ2346PI34


Department: 
Unisex Kids","['Shoes', ""Boys' Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/51Fb4jOGcES.jpg, https://m.media-amazon.com/images/I/413Nv+OVR9S.jpg, https://m.media-amazon.com/images/I/51d52k+3QJS.jpg, https://m.media-amazon.com/images/I/51yIzc42Z5S.jpg, https://m.media-amazon.com/images/I/517rNEzKdVS.jpg, https://m.media-amazon.com/images/I/517GFHjItES.jpg, https://m.media-amazon.com/images/I/514+CxitkUS.jpg","The lightweight synthetic and mesh upper, 448 degree ultra-light and breathable, keep your feet dry and comfortable","Made from a textile and breathable material, providing long-lasting comfort for walking, and letting the children wear them comfortable and relaxed.","Children's sports shoes sole is made of a non-slip rubber, which is non-slip, solid, abrasion-resistant, shock-resistant, lightweight and comfortable.",Hook & Loop,2 centimetres,Flat,Schmal
https://www.amazon.co.uk/dp/B08868HQS5,Timberland Men's Anchor Watch Back Strap Sandals,B08868HQS5,£51.00 - £77.14,Visit the Timberland Store,"Product Dimensions: 
30 x 20 x 5 cm; 500 Grams


Date First Available: 
6 May 2020


Manufacturer: 
Timberland


ASIN: 
B0886FD4GF


Item model number: 
TB0A2B7P01


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Sandals']","https://m.media-amazon.com/images/I/31i1bRgRRoL.jpg, https://m.media-amazon.com/images/I/41ZdDLF6hlL.jpg, https://m.media-amazon.com/images/I/41pz492cjsL.jpg, https://m.media-amazon.com/images/I/31gDOg+xRmL.jpg, https://m.media-amazon.com/images/I/31R0fOvTK3L.jpg, https://m.media-amazon.com/images/I/31dn6va40HL.jpg, https://m.media-amazon.com/images/I/31dRwVZWAiL.jpg",Leather,Textile,Rubber,Hook & Loop,1 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B0865G47YW,"Gabor 23.333 Women,Low-Tops,Business Sneaker,lace-up Shoe,Street Shoe,Casual",B0865G47YW,£66.19 - £96.83,Gabor,"Is Discontinued By Manufacturer: 
No


Item Weight: 
700 Grams


Date First Available: 
21 Aug. 2020


Manufacturer: 
Gabor


ASIN: 
B08DXGWYDX


Item model number: 
53.334/97T35-2.5


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31KgGR5aBwL.jpg, https://m.media-amazon.com/images/I/31KN04mcg9L.jpg, https://m.media-amazon.com/images/I/31fM9IHsujL.jpg, https://m.media-amazon.com/images/I/31H-ZMDMJLL.jpg, https://m.media-amazon.com/images/I/310wxK-JBaL.jpg, https://m.media-amazon.com/images/I/41JC7HW4X+L.jpg, https://m.media-amazon.com/images/I/41dCfiCW38L.jpg",Leather,Leather,Manmade,Lace-Up,5 centimetres,Block,Medium
https://www.amazon.co.uk/dp/B083M3ZYZF,adidas Originals Unisex Kid's Superstar Sneaker,B083M3ZYZF,£41.00 - £158.79,adidas Originals,"Is Discontinued By Manufacturer: 
No


Product Dimensions: 
10.8 x 28.6 x 18.8 cm; 1 Kilograms


Date First Available: 
23 Jan. 2015


Manufacturer: 
Adidas


ASIN: 
B00PH5W0ZQ


Item model number: 
C77154


Department: 
Boy's","['Shoes', ""Boys' Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31ez5j+uVZL.jpg, https://m.media-amazon.com/images/I/41TDTppjrUL.jpg, https://m.media-amazon.com/images/I/41mxExA2nbL.jpg, https://m.media-amazon.com/images/I/31f3UVNVV-L.jpg, https://m.media-amazon.com/images/I/31h+5756tSL.jpg, https://m.media-amazon.com/images/I/31ntb27PUFL.jpg, https://m.media-amazon.com/images/I/31-aFLQyu6L.jpg",Leather,Textile,Rubber,Lace-Up,1 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B07WBTS7ZH,Berkemann Men's Linus Low-Top Sneakers,B07WBTS7ZH,£37.60 - £155.51,Berkemann,"Package Dimensions: 
34 x 21.6 x 12.4 cm; 790 Grams


Date First Available: 
29 April 2020


Manufacturer: 
Berkemann


ASIN: 
B07W8RV2GL


Item model number: 
5902


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31hixSOewZL.jpg, https://m.media-amazon.com/images/I/41tYudQtqaL.jpg, https://m.media-amazon.com/images/I/41Vk6qfI-jL.jpg, https://m.media-amazon.com/images/I/31gB3lyKbpL.jpg, https://m.media-amazon.com/images/I/31U4k-2NChL.jpg, https://m.media-amazon.com/images/I/311wmJkq9UL.jpg, https://m.media-amazon.com/images/I/3179Eix5nEL.jpg",Synthetic,Manmade,Ethylene Vinyl Acetate,Lace-Up,3 centimetres,Wedge,Normal
